ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
131053751,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Isabel Apkarian,2014-07-06,2014,7,6,635,Canada,CA-ON-VI,Ontario,Kawartha Lakes,Carden Alvar (general location),44.6361697,-79.0277481,"",,Unspecified,"","",,,,,,,S19019169,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,1509,2090
26938861,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Alexander Lees,2002-09-30,2002,9,30,0,Canada,CA-NS-YA,Nova Scotia,Yarmouth,Seal Island,43.4095600,-66.0145900,"",,Unspecified,"","",,,,,,,S21073311,"",,,,banded,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,1800,1150
41464631,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Erika  Mitchell,2015-05-17,2015,5,17,730,United States,US-VT-023,Vermont,Washington,North Branch Nature Center,44.2852000,-72.5746000,"",,Unspecified,"","",,,,,,,S32808138,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.00,5,,913,1000
620519276,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,John Dickson,2024-06-16,2024,6,16,1843,United States,US-MI-039,Michigan,Crawford,"503 Wendy Ln, Grayling US-MI 44.69045, -84.75276",44.6904520,-84.7527550,"",,Unspecified,"","",,,,,,,S181987341,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1223,1500
619435893,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Dany Caouette,2024-05-22,2024,5,22,546,Canada,CA-QC-MC,Quebec,Maria-Chapdelaine,"Rang Nord, Normandin, Québec, CA (48,836, -72,461)",48.8360640,-72.4613320,"",,Unspecified,"","",,,,,,,S176310707,"",,,,4 individus sur place,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,3456,4608
616123275,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Nadine Bluemel,2021-05-20,2021,5,20,0,United States,US-OH-035,Ohio,Cuyahoga,Huntington Reservation,41.4903210,-81.9316930,"",,Unspecified,"","",,,,,,,S165081359,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,751,1126
616016759,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Jeff Bouton,2023-05-14,2023,5,14,916,United States,US-IN-127,Indiana,Porter,Indiana Dunes NP--Cowles Bog,41.6407000,-87.0921000,"",,Unspecified,"","",,,,,,,S137742352,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1966,1290
615492490,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Kristen Cart,2019-05-11,2019,5,11,800,United States,US-OH-095,Ohio,Lucas,Magee Marsh (Lucas Co.),41.6291930,-83.1929022,"",,Unspecified,"","",,,,,,,S56123123,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,3447,3080
610124470,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Gloria 🕊,2023-10-18,2023,10,18,900,United States,US-NY-061,New York,New York,Central Park,40.7715482,-73.9724819,"",,Unspecified,"","",,,,,,,S152581503,"",,,,"Juvenile/hatch year bird with buffy edges on coverts, yellow eye ring that was eating many spotted lanternflies.",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1152,2048
610000560,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Forrest Wickman,2023-10-15,2023,10,15,804,United States,US-NY-047,New York,Kings,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,"",,Unspecified,"","",,,,,,,S152354049,"",,,,Michelle and I spotted it flying into the yew in the wildflower meadow and then a few of us were able to track it as it flew from tree to tree. Photos.,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1186,1779
609861851,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Sue Finnegan,2023-10-12,2023,10,12,640,United States,US-MA-001,Massachusetts,Barnstable,Brewster Wing Island,41.7574055,-70.1181364,"","",Unspecified,"","",,,,,,,S152029935,"",,,HY-FCF,Photos,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,In-hand,3024,4032
609807600,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Daniel  Bellich,2022-08-06,2022,8,6,924,United States,US-WI-069,Wisconsin,Lincoln,Treehaven UWSP,45.4999998,-89.5504935,"",,Unspecified,"","",,,,,,,S116447437,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,3334,5001
609747889,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Brett Hillman,2023-10-09,2023,10,9,716,United States,US-NH-015,New Hampshire,Rockingham,"Odiorne Point SP, Rye",43.0455550,-70.7144400,"",,Unspecified,"","",,,,,,,S151797811,"",,,,Photo. Next to 1A across from maintenance area.,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1858,1733
609727620,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Johnny Votta,2023-10-08,2023,10,8,610,United States,US-NJ-025,New Jersey,Monmouth,Sandy Hook,40.4392518,-73.9869263,"",,Unspecified,"","",,,,,,,S151723277,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,4000,6000
609716532,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Tim Carney,2021-09-02,2021,9,2,1606,United States,US-MD-005,Maryland,Baltimore,North Point SP--Steve Kreseski Trail (aka Wetlands Trail),39.2142006,-76.4247608,"",,Unspecified,"","",,,,,,,S94086825,"",,,,"Wow! Wasn’t expecting this. Cuckoo, gray undertail with small white spots neatly bordered in black, small black bill, red orbital. In the line of trees extending north from the small parking area",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2789,2092
609715074,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Tony Ford,2023-10-08,2023,10,8,830,United States,US-FL-081,Florida,Manatee,Felts Audubon Preserve,27.5567917,-82.5390387,"",,Unspecified,"","",,,,,,,S151695168,"",,,,Cuckoo with red eye ring and all dark bill. Found by Arielle.,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2581,3839
604370601,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Tania Mohacsi,2023-08-17,2023,8,17,826,Canada,CA-QC-JN,Quebec,Les Jardins-de-Napierville,Piste cyc. Le Sentier du Paysan--Rg St-Michel<-->Rte 205,45.1460358,-73.6965948,"",,Unspecified,"","",,,,,,,S147489012,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1080,1440
599815241,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Eric Charron,2023-08-02,2023,8,2,1404,Canada,CA-QC-AG,Quebec,Argenteuil,Ch.2e concession,45.6085543,-74.4215189,"",,Unspecified,"","",,,,,,,S146295580,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,3072,4608
599712951,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Luc Laberge,2023-08-02,2023,8,2,623,Canada,CA-QC-TB,Quebec,Thérèse-De Blainville,Piste cyc. La Seigneurie des Plaines--Mtée St-Isidore<-->Rg Lepage,45.7012030,-73.8297347,"",,Unspecified,"","",,,,,,,S146262830,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,585,877
599058381,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Thierry Lachapelle Trouillard,2023-07-21,2023,7,21,917,Canada,CA-QC-PH,Quebec,"Les Pays-d'en-Haut","2836 Chemin Lundon, (mon Terrain)",45.8403925,-74.4750329,"",,Unspecified,"","",,,,,,,S146088675,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1358,2050
598903261,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Pascale Berthe,2023-07-22,2023,7,22,645,Canada,CA-QC-RM,Quebec,Rimouski-Neigette,RNF de Pointe-au-Père,48.5117973,-68.4662906,"",,Unspecified,"","",,,,,,,S145257533,"",,,,Très bien du côté stationnement autobus,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1889,2833
598829051,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Luc Tremblay,2023-06-25,2023,6,25,1640,Canada,CA-QC-PN,Quebec,Pontiac,Station d’épuration de Fort-Coulonge,45.8339990,-76.7258030,"",,Unspecified,"","",,,,,,,S142714003,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1080,1512
597886511,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Paul VanderBoon,2023-07-25,2023,7,25,800,United States,US-MI-135,Michigan,Oscoda,Au Sable Loop,44.6512083,-84.0999411,"",,Unspecified,"","",,,,,,,S145746087,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1536,2048
588362351,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Robin Gingras,2023-06-25,2023,6,25,530,Canada,CA-QC-BL,Quebec,Bellechasse,Saint-Léon-de-Standon,46.4750719,-70.6169455,"",,Unspecified,"","",,,,,,,S142735539,"",,,,"Encore une fois observé avec une chenille dans le bec. Se dirige toujours au même endroit lorsque vient le temps de rejoindre le nid, ce dernier étant situé dans une zone de petits trembles en régénération. Oiseau hyper discret et totalement silencieux. Photos",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2335,3502
587524631,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Robin Gingras,2023-06-23,2023,6,23,620,Canada,CA-QC-BL,Quebec,Bellechasse,Saint-Léon-de-Standon,46.4750719,-70.6169455,"",,Unspecified,"","",,,,,,,S142457395,"",,,,Adulte observé deux fois en vol avec de la nourriture dans le bec. Très discret lorsqu’il se dirige vers son nid. Fréquente les abords d’un jeune bûcher. Bon secteur à coulicou. Photos,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,3648,5472
585583751,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Susan Packard,2022-06-17,2022,6,17,700,United States,US-MA-001,Massachusetts,Barnstable,"High Head, Pilgrim Heights",42.0563031,-70.1161194,"",,Unspecified,"","",,,,,,,S141842713,"",,,,Sitting on nest.,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1734,2601
585107921,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Mark Kosiewski,2023-06-15,2023,6,15,1045,United States,US-WV-071,West Virginia,Pendleton,Briery Branch Gap (WV),38.4823554,-79.2214147,"",,Unspecified,"","",,,,,,,S141677848,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2891,4330
580415521,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Tania Mohacsi,2023-06-02,2023,6,2,617,Canada,CA-QC-JN,Quebec,Les Jardins-de-Napierville,Piste cyc. Le Sentier du Paysan--Rg St-Michel<-->Rte 205,45.1460358,-73.6965948,"",,Unspecified,"","",,,,,,,S140231244,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1080,1440
579050301,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Johanne Simard,2023-05-28,2023,5,28,1501,Canada,CA-QC-HR,Quebec,Le Haut-Richelieu,"Rg Mélaven, Henryville",45.1186598,-73.2464504,"",,Unspecified,"","",,,,,,,S139687625,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2235,3353
574594441,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Jason Lenzi,2023-05-17,2023,5,17,800,United States,US-PA-101,Pennsylvania,Philadelphia,John Heinz NWR--impoundment (Philadelphia Co.),39.8893501,-75.2601457,"",,Unspecified,"","",,,,,,,S138442947,"",,,,2 male and female,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1253,836
573892741,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Don Green,2023-05-17,2023,5,17,859,United States,US-PA-101,Pennsylvania,Philadelphia,John Heinz NWR--impoundment (Philadelphia Co.),39.8893501,-75.2601457,"",,Unspecified,"","",,,,,,,S138128712,"",,,,"Life bird! Confirmed by four others.  First picture shows both birds in one frame, far left and far right.",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1365,2048
570953241,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Joe Gyekis,2023-05-12,2023,5,12,925,United States,US-PA-027,Pennsylvania,Centre,PSU Arboretum--Big Hollow,40.8095217,-77.8752995,"",,Unspecified,"","",,,,,,,S137217051,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2244,3398
561006951,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Margi Haas,2023-04-21,2023,4,21,1725,United States,US-FL-115,Florida,Sarasota,Pinecraft Park,27.3189746,-82.5037765,"",,Unspecified,"","",,,,,,,S134522440,"",,,,"All black bill, reddish orbital ring. Saw for five minutes moving In and out of a bag of bag worms high in tree visible from north edge of pit. Then flew down and right. Went into that area of pit but couldn't relocate Thanks to Don and Karen Schneider for getting me on this lifer!!!",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,439,800
527133831,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Paul Molina A,2023-01-22,2023,1,22,1747,Ecuador,EC-A,Azuay,,Cuenca--Parque El Paraiso,-2.9100149,-78.9886797,"",,Unspecified,"","",,,,,,,S126753133,"",,,,Vientre blanco sin amarillo,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1973,2630
512889441,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Magui Rojas,2022-11-30,2022,11,30,723,Costa Rica,CR-A,Alajuela,,"Calle Churuca, Poás CR-Alajuela (10,0900,-84,2652)",10.0900440,-84.2651590,"",,Unspecified,"","",,,,,,,S123933235,"",,,,"Ave grande, blanco por debajo y café rojizo por encima. Cola larga y delgada. Emite un sonido corto como un cok cok. Se adjuntan fotos.",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1200,1600
496719631,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Jorge Velasquez,2022-10-22,2022,10,22,618,Colombia,CO-DC,Distrito Capital de Bogotá,,Canal Boyacá,4.6658748,-74.1144602,"",,Unspecified,"","",,,,,,,S121198250,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1956,2608
493992161,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Carol Baird Molander,2022-10-15,2022,10,15,725,United States,US-MA-005,Massachusetts,Bristol,"Little Bay Conservation Area, Fairhaven",41.6334872,-70.8690584,"",,Unspecified,"","",,,,,,,S120708317,"",,,,"Large, black bill, buffy white front and very long tail.",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2719,3270
488487391,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Owen Strickland,2022-09-28,2022,9,28,715,Canada,CA-ON-TO,Ontario,Toronto,Toronto--Toronto Islands,43.6165143,-79.3821734,"",,Unspecified,"","",,,,,,,S119610142,"",,,,"Adult on the disc golf course then subsequent juv near Franklin Children's Garden.",Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,2062,3092
484959621,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Donna Keller,2022-09-17,2022,9,17,741,United States,US-NH-005,New Hampshire,Cheshire,"Baine Road Trail, Marlow, New Hampshire, US (43.106, -72.214)",43.1062693,-72.2136442,"",,Unspecified,"","",,,,,,,S118911545,"",,,,Juvenile. Photos.,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,1997,3000
469252491,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Michel Juteau,2022-07-22,2022,7,22,900,Canada,CA-QC-VS,Quebec,Vaudreuil-Soulanges,Parc nature les Forestiers-de-St-Lazare,45.3817638,-74.1841723,"Adult – 1; Juvenile – 1",,Unspecified,"","",,,,,,,S115546819,"",,,Adulte nourrissant un juvénile,Échange de nourriture adulte-juvénile,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,802,1200
467169111,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Samuel Burckhardt,2022-07-07,2022,7,7,1147,United States,US-MI-069,Michigan,Iosco,"Auto selected 44.42475, -83.63014",44.4247480,-83.6301440,Adult – 1,,Unspecified,"","",,,,,,,S114592180,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.33,3,,3456,4608
